,url,sentence,title,body,arbitration,
174,https://stackoverflow.com/questions/5958169,Is there a more efficient way to do this?,How to merge two sorted arrays into a sorted array?,This was asked of me in an interview and this is the solution I provided: -CODE- . Is there a more efficient way to do this? Edit: Corrected length methods.,no,
175,https://stackoverflow.com/questions/3332227,I'm finally making the voyage back to IntelliJ via Eclipse.,How to add semicolon after method call when inside parameter list in IntelliJ IDEA?,"I'm finally making the voyage back to IntelliJ via Eclipse. Currently my Eclipse is set up so that if I currently have a statement such as this (where ^ denotes where my cursor currently sits): -CODE- . and I hit the semi-colon (;) key, it will automatically put the semi-colon at the end of the statement: -CODE- . Currently IntelliJ does this: -CODE- . Meaning I will have to explicitly type the closing bracket before typing the semi-colon. Not a huge problem obviously but I have found myself putting the semi-colon in the wrong place a few times today as I make the transition back to IntelliJ and thought that it may be more efficient (for both my fingers and brain) not to have to type the closing bracket.",no,
176,https://stackoverflow.com/questions/7919173,Is there a way to set the textStyle attribute of a TextView programmatically?,Android - set TextView TextStyle programmatically?,"Is there a way to set the textStyle attribute of a TextView programmatically? There doesn't appear to be a setTextStyle() method. To be clear, I am not talking about View / Widget styles! I am talking about the following: -CODE- .",no,
177,https://stackoverflow.com/questions/15643280,"I'm trying to round BigDecimal values up, to two decimal places.",Rounding BigDecimal to *always* have two decimal places,"I'm trying to round BigDecimal values up, to two decimal places. I'm using: -CODE- . but it doesn't do what I want consistently: -CODE- . I don't care about significant digits, I just want two decimal places. How do I do this with BigDecimal? Or is there another class/library better suited to this?",no,
178,https://stackoverflow.com/questions/22929237,Because I want to set the date into JDateChooser.,Convert java.time.LocalDate into java.util.Date type,I want to convert java.time.LocalDate into java.util.Date type. Because I want to set the date into JDateChooser. Or is there any date chooser that supports java.time dates?,no,
179,https://stackoverflow.com/questions/5571092,Is there a simple method to convert any object to JSON in Android?,Convert object to JSON in Android,Is there a simple method to convert any object to JSON in Android?,no,
180,https://stackoverflow.com/questions/2113216,Which is the most efficient way to traverse a collection?,"Which is more efficient, a for-each loop, or an iterator?","Which is the most efficient way to traverse a collection? -CODE- . or: -CODE- . Please note, that this is not an exact duplicate of this, this, this, or this, although one of the answers to the last question comes close. The reason that this is not a dupe, is that most of these are comparing loops where you call get(i) inside the loop, rather than using the iterator. As suggested on Meta I will be posting my answer to this question.",no,
181,https://stackoverflow.com/questions/3661413,How can I cast an Object to an int in java?,How to cast an Object to an int,How can I cast an Object to an int in java?,no,
182,https://stackoverflow.com/questions/3422673,"I'm trying to write a Java routine to evaluate simple math expressions from String values like: [1]""5+3"".",How to evaluate a math expression given in string form?,"I'm trying to write a Java routine to evaluate simple math expressions from String values like: [1]""5+3"". [2]""10-40"". [3]""10*3"". I want to avoid a lot of if-then-else statements. How can I do this?",no,
183,https://stackoverflow.com/questions/8496494,Is there a way to run this command line within a Java application?,Running Command Line in Java,Is there a way to run this command line within a Java application? -CODE- . I can run it with command but I couldn't do it within Java.,no,
184,https://stackoverflow.com/questions/46663,"How can I send an email by Java application using GMail, Yahoo, or Hotmail?","How can I send an email by Java application using GMail, Yahoo, or Hotmail?","Is it possible to send an email from my Java application using a GMail account? I have configured my company mail server with Java app to send email, but that's not going to cut it when I distribute the application. Answers with any of using Hotmail, Yahoo or GMail are acceptable.",no,
